,authors,citation_count,article_count
1762,"Choi, J",0,1
1780,"Chrissikopoulos, V",0,1
1779,"Chretien, J",0,1
1778,"Chraibi, A",0,1
1775,"Chousiadis, C",0,1
1774,"Chossegros, M",0,1
1772,"Chorev, M",0,1
1770,"Chopard, P",0,1
1767,"Chondrokostas, E",0,1
1766,"Chondrogiannis, E",0,1
1764,"Choi, Y",0,2
1763,"Choi, W",0,6
1761,"Choi, I",0,6
1743,"Chios, P",0,1
1759,"Choi, B",0,4
1758,"Cho, Y",0,1
1757,"Cho, W",0,1
1756,"Cho, I",0,1
1755,"Cho, E",0,1
1753,"Chmielik, J",0,1
1752,"Chiuzbăian, A",0,1
1748,"Chiu, H",0,1
1747,"Chis, A",0,1
1746,"Chirila, O",0,1
1745,"Chiriacescu, M",0,1
1450,"Cabon, S",0,3
1446,"Bărbat, B",0,1
949,"Birot, O",0,1
1129,"Boubekri, Z",0,1
1123,"Botto, A",0,2
1119,"Bott, C",0,1
1118,"Botsivaly, M",0,2
1115,"Botezat, L",0,1
1114,"Botezat, C",0,1
1112,"Botelho, H",0,1
1111,"Botea, A",0,1
1110,"Bota, V",0,2
1107,"Bossi, P",0,1
1106,"Bosserdt, M",0,1
1105,"Bossenko, I",0,2
1104,"Bosselmann, C",0,1
1102,"Boskovic, D",0,1
1100,"Bosello, S",0,1
1098,"Bosch, F",0,1
1093,"Boru, C",0,1
1091,"Borro, P",0,1
1090,"Borrat Frigola, X",0,1
1089,"Bornholdt, M",0,1
1088,"Bornfeld, N",0,1
1087,"Bornet Dit Vorgeat, H",0,1
1085,"Borlinghaus, H",0,1
1084,"Borisov, A",0,1
1083,"Bories, M",0,1
1080,"Borges, R",0,2
1124,"Bottrighi, A",0,1
1130,"Boucher, C",0,1
1186,"Bracons Cucó, G",0,2
1131,"Boudegzdame, N",0,1
1184,"Boëlle, P",0,1
1182,"Bozkir, S",0,1
1181,"Bozios, L",0,1
1180,"Bozikov, J",0,2
1177,"Boyle, J",0,1
1172,"Boydell, L",0,1
1171,"Boyd, A",0,1
1169,"Boxman, D",0,1
1166,"Bowden, J",0,1
1165,"Bové, T",0,1
1158,"Boutin, B",0,2
1153,"Bouslimi, D",0,2
1150,"Bourret, C",0,1
1148,"Bourquard, K",0,1
1147,"Bouriss, F",0,1
1146,"Bourdé, A",0,1
1143,"Bountzioukas, S",0,1
1142,"Bountis, T",0,2
1141,"Bountis, C",0,1
1140,"Boukobza, A",0,2
1139,"Bouillon, P",0,6
1137,"Boue, F",0,1
1136,"Boudík, F",0,2
1133,"Boudghene, F",0,1
1132,"Boudemaghe, T",0,1
1075,"Boran, G",0,1
1074,"Boom-Anglada, R",0,1
1070,"Bonnet-Brilhault, F",0,1
1067,"Bonmati, L",0,1
998,"Bloch, I",0,1
996,"Bliznakov, J",0,1
994,"Blinder, C",0,1
993,"Blin, G",0,1
992,"Blettner, M",0,2
991,"Blessing, S",0,1
990,"Blechman, E",0,1
988,"Blažun Vošner, H",0,1
987,"Blazona, B",0,1
986,"Blazadonakis, M",0,1
985,"Blayney, D",0,1
974,"Blancafort, C",0,1
969,"Blacky, A",0,2
967,"Black, C",0,1
964,"Bjørnes, C",0,1
963,"Bjørn, N",0,1
962,"Bjørn, B",0,1
961,"Björkquist, A",0,1
960,"Björk, J",0,2
959,"Bjorkendal, C",0,1
956,"Bittencourt, I",0,1
954,"Bitenc, I",0,1
952,"Bisio, A",0,1
951,"Bischof, A",0,2
950,"Birov, S",0,1
1002,"Bloebel, B",0,1
1003,"Blom, J",0,1
1008,"Blumenstock, M",0,1
1047,"Boisen, E",0,1
1065,"Bonfatti, F",0,1
1064,"Bonetto, M",0,2
1063,"Bonderup, M",0,1
1061,"Bonan, C",0,1
1058,"Bolognini, I",0,1
1057,"Bollmann, J",0,1
1056,"Bolka, A",0,1
1054,"Bolgova, K",0,1
1053,"Bolger, A",0,1
1052,"Bokor, L",0,1
1050,"Boiten, J",0,2
1042,"Bohec, C",0,1
1010,"Blyth, A",0,1
1041,"Bohanec, M",0,2
1040,"Bogovič, T",0,1
1039,"Bogdan, R",0,1
1022,"Bodeby, P",0,1
1021,"Boddy, K",0,1
1019,"Bocquet, F",0,1
1016,"Bochud, M",0,1
1015,"Bobrov, D",0,1
1014,"Bobadilla, R",0,1
1013,"Boaglio, A",0,1
1011,"Blöbel, B",0,1
1185,"Braccini, G",0,1
1189,"Braga, S",0,1
1445,"Büscher, A",0,1
1388,"Busnatu, S",0,1
1384,"Busch, C",0,1
1382,"Burwitz, M",0,4
1380,"Buriánek, K",0,1
1375,"Burgerhout, J",0,1
1374,"Burdisso, N",0,1
1365,"Bulsink, V",0,1
1363,"Bulin, C",0,1
1362,"Bulica, M",0,1
1361,"Bulgheroni, M",0,1
1358,"Bukiet, F",0,2
1352,"Budykina, A",0,1
1351,"Budu, E",0,1
1350,"Budrionis, A",0,2
1349,"Budgen, D",0,1
1345,"Buck, P",0,1
1342,"Bucher, S",0,1
1339,"Buch, C",0,2
1338,"Buccioli, M",0,1
1336,"Bubrovszky, M",0,2
1335,"Brüntrup, R",0,1
1334,"Brümmendorf, T",0,1
1333,"Brücher, V",0,1
1331,"Brézillon, R",0,1
1329,"Brännvall, R",0,2
1326,"Bryant, J",0,1
1387,"Busch, M",0,1
1391,"Bustos, J",0,1
1192,"Bramkamp Beckmann, N",0,1
1392,"Butel, J",0,1
1443,"Bürgin, R",0,1
1436,"Büchele, S",0,1
1434,"Bøglid, A",0,1
1430,"Börzsönyi, L",0,1
1429,"Böning, A",0,1
1428,"Böhning, D",0,1
1427,"Böhme, R",0,1
1426,"Böhm, R",0,1
1425,"Böhm, K",0,1
1424,"Bödenler, M",0,2
1423,"Bödeker, W",0,1
1421,"Böcking, L",0,1
1417,"Bénichou, J",0,2
1416,"Bäumlein, M",0,1
1413,"Bäcker, J",0,1
1412,"Bársony, P",0,1
1410,"Bánhalmi, A",0,1
1408,"Byun, A",0,2
1406,"Bykanov, A",0,1
1403,"Buzzacchino, S",0,1
1402,"Buysse, H",0,1
1400,"Buvat, J",0,1
1398,"Butufei, T",0,1
1394,"Butler, A",0,1
1393,"Butera, R",0,1
1325,"Bruzzone, M",0,1
1324,"Bruzzo, L",0,1
1319,"Bruss, C",0,1
1318,"Brusaferro, S",0,1
1263,"Brissaud, M",0,1
1261,"Briot, P",0,1
1260,"Brioso, M",0,1
1254,"Briki, F",0,1
1251,"Brighi, R",0,1
1248,"Brieden, T",0,1
1247,"Bricon-Souf, N",0,6
1244,"Briatore, A",0,1
1236,"Brest, J",0,1
1235,"Brereton, P",0,1
1234,"Brenner, T",0,1
1230,"Brenk, P",0,2
1228,"Brender McNair, J",0,1
1227,"Brenck, F",0,1
1224,"Breimaier, H",0,1
1222,"Breia, P",0,1
1220,"Breen, P",0,1
1217,"Breant, C",0,2
1215,"Brađašević, E",0,1
1213,"Braun, S",0,1
1211,"Brauer, G",0,1
1206,"Brat, H",0,1
1201,"Brandt, K",0,1
1199,"Brandner, R",0,1
1197,"Brandis, A",0,1
1264,"Brix, G",0,1
1267,"Brié, T",0,1
1268,"Broadwell, P",0,1
1288,"Brouwer, S",0,1
1317,"Brusacà, M",0,1
1316,"Brunschwig, P",0,1
1315,"Bruno, S",0,1
1312,"Bruni, A",0,1
1307,"Bruner, F",0,1
1306,"Brunelli, L",0,1
1304,"Brumec, V",0,1
1302,"Bruinsma, B",0,1
1300,"Bruhn, N",0,1
1299,"Bruggemann, L",0,1
1296,"Bruce, I",0,1
1287,"Broullón Molanes, J",0,1
1269,"Broasca, L",0,1
1286,"Broughton, C",0,1
1285,"Brou, K",0,1
1284,"Brosnan, B",0,1
1283,"Brophy, S",0,1
1282,"Brooks, N",0,1
1279,"Brogonzoli, L",0,2
1277,"Broekhuizen, Y",0,1
1276,"Broekhuis, M",0,1
1273,"Brock, L",0,1
1271,"Broberg, H",0,1
1270,"Broască, L",0,1
3869,"Hanser, F",0,1
3873,"Hanss, S",0,3
7626,"Perez, E",0,1
6406,"McClay, J",0,1
6400,"McAllister, H",0,1
6399,"McAllister, G",0,1
6398,"Mc Quaid, L",0,1
6396,"Małolepszy, A",0,2
6393,"Mazzola, L",0,2
6391,"Mazzarella, M",0,1
6389,"Mazur, L",0,1
6386,"Mazein, I",0,1
6384,"Mayoral, G",0,1
6383,"Mayer, V",0,1
6381,"Mayer, P",0,2
6378,"Maydana, T",0,1
6377,"Mayan, J",0,1
6375,"May, P",0,1
6373,"Maxion, A",0,1
6372,"Maxim, L",0,1
6371,"Mavroudakis, K",0,1
6370,"Mavromatis, A",0,1
6367,"Mavrikakis, I",0,1
6365,"Mavragani, A",0,1
6364,"Mauritz, G",0,1
6363,"Maurer, J",0,1
6362,"Mauranen, K",0,1
6360,"Maucher, H",0,1
6359,"Mattila, E",0,1
6403,"McCall, J",0,1
6408,"McClelland, T",0,1
6471,"Meinke, F",0,1
6409,"McClements, C",0,1
6469,"Meinert, E",0,1
6465,"Meinecke, S",0,1
6462,"Meijer, W",0,2
6461,"Meijer, S",0,2
6460,"Meij, H",0,1
6459,"Meier, T",0,1
6458,"Meier, N",0,1
6455,"Meier, E",0,1
6454,"Meier, C",0,1
6453,"Meidt, A",0,1
6452,"Meidani, Z",0,1
6446,"Medvecky, M",0,1
6444,"Medlock, S",0,3
6443,"Medina, B",0,1
6442,"Medgyesi, A",0,1
6440,"Medeiros, G",0,1
6433,"Mccormick, T",0,1
6432,"McQuaid, K",0,1
6431,"McPhee, W",0,1
6429,"McNicholas, J",0,1
6427,"McLachlan, S",0,1
6421,"McGregor, C",0,1
6416,"McFarlane, R",0,1
6415,"McEvoy, E",0,1
6412,"McDermott, J",0,1
6355,"Mattay, R",0,1
6352,"Matragkas, N",0,2
6351,"Matoulek, M",0,1
6349,"Matos, P",0,1
6287,"Martini, I",0,1
6286,"Martinez-Millana, A",0,2
6285,"Martinez-Herrera, M",0,1
6284,"Martinez-Gonzalez, J",0,1
6283,"Martinez-García, A",0,1
6273,"Martin, O",0,1
6270,"Martin, G",0,1
6269,"Martin, F",0,1
6263,"Martens, A",0,1
6261,"Marsh, W",0,1
6257,"Marsault, C",0,1
6256,"Marreiros, G",0,2
6254,"Marquis, M",0,1
6248,"Marques Godinho, T",0,1
6246,"Maronnat, F",0,2
6245,"Marley, T",0,1
6242,"Markussen, D",0,1
6241,"Markus, A",0,1
6239,"Markota, M",0,1
6238,"Markota, A",0,1
6237,"Markiewicz, T",0,1
6236,"Markiewicz, M",0,1
6234,"Markakis, I",0,1
6233,"Marjanovic, N",0,1
6231,"Marinović, D",0,1
6289,"Martinovic, D",0,1
6290,"Martins, C",0,1
6291,"Martins, R",0,1
6327,"Maslov, V",0,1
6348,"Matijevic, B",0,1
6346,"Mathiak, K",0,1
6343,"Mateus, M",0,1
6341,"Matera, R",0,1
6338,"Masud, J",0,2
6336,"Master Östlund, C",0,1
6335,"Massimo, S",0,1
6334,"Masseroli, M",0,1
6333,"Masser, J",0,1
6332,"Massberg, S",0,1
6329,"Massa, M",0,2
6324,"Masic, T",0,1
6294,"Marttila-Kontio, M",0,1
6320,"Masciocchi, C",0,1
6317,"Maršálová, K",0,1
6314,"Marzano, L",0,2
6313,"Marz, J",0,1
6311,"Marx, R",0,1
6307,"Martînez-Millana, A",0,1
6303,"Martínez-González, J",0,1
6300,"Martínez, M",0,1
6298,"Martínez Costa, C",0,1
6296,"Martín, J",0,1
6295,"Marty, J",0,1
6470,"Meininger, V",0,1
6474,"Meister, S",0,1
6227,"Marinis, M",0,1
6660,"Miyazaki, M",0,1
6658,"Miura, D",0,1
6657,"Mittal, R",0,1
6656,"Mittal, M",0,1
6651,"Mischke, U",0,2
6649,"Misawa, S",0,1
6647,"Miroux, P",0,1
6644,"Mirescu, M",0,1
6643,"Mircheva, J",0,1
6642,"Mira da Silva, M",0,1
6639,"Minuco, G",0,1
6638,"Minshall, S",0,1
6636,"Minoletti, S",0,2
6633,"Minga, E",0,2
6631,"Minaoglou, E",0,1
6630,"Min, Y",0,1
6629,"Min, H",0,2
6627,"Miltner, W",0,1
6626,"Milthers, R",0,1
6624,"Milosavljević, M",0,1
6623,"Milosavljevic, M",0,1
6621,"Millius, S",0,1
6620,"Miller, T",0,1
6617,"Miller, L",0,1
6615,"Millen, D",0,1
6612,"Milicevic, V",0,1
6659,"Miyagi, H",0,1
6662,"Mizuki, M",0,1
6475,"Melament, A",0,1
6665,"Mladinic-Vulic, D",0,1
6725,"Moon, S",0,2
6723,"Monti, F",0,1
6720,"Monteverde, C",0,1
6719,"Montella, D",0,1
6718,"Montell-Serrano, J",0,1
6716,"Monteiro, M",0,1
6713,"Montani, S",0,2
6712,"Montandon, L",0,1
6710,"Montagna, G",0,1
6706,"Mongaret, C",0,1
6704,"Moner Cano, D",0,1
6702,"Mompó, R",0,1
6701,"Momjian, S",0,2
6697,"Moll, P",0,1
6694,"Molina, H",0,1
6691,"Molan, M",0,1
6690,"Molan, G",0,1
6689,"Moisil, I",0,7
6687,"Moinat, M",0,1
6681,"Mohammadbeigi, M",0,1
6680,"Mohamedally, D",0,1
6670,"Modre-Osprian, R",0,1
6668,"Mnajjed, L",0,1
6667,"Mludek, V",0,4
6666,"Mlakar, A",0,1
6609,"Miletić-Medved, M",0,1
6608,"Miletic, M",0,4
6607,"Miles, S",0,1
6606,"Milani, G",0,1
6531,"Mertens, M",0,1
6526,"Merloi, A",0,1
6522,"Merkle, M",0,1
6518,"Mergenthaler, H",0,1
6516,"Mercurio, G",0,1
6515,"Mercinelli, M",0,1
6510,"Menzel, J",0,1
6509,"Menzel, F",0,1
6505,"Mense, A",0,2
6504,"Menon, R",0,1
6503,"Mennerat, F",0,1
6500,"Meng, Z",0,1
6495,"Menasalvas, E",0,1
6494,"Menad, S",0,1
6492,"Melot, B",0,2
6489,"Meloni, I",0,1
6488,"Melo, R",0,1
6487,"Melo Mora, L",0,1
6486,"Mello, D",0,1
6484,"Melleby, O",0,1
6482,"Melino, S",0,1
6480,"Meldrum, D",0,1
6479,"Melcón, R",0,1
6478,"Melchenko, S",0,1
6476,"Melander, O",0,1
6533,"Mertika, K",0,1
6536,"Mesri, Y",0,1
6539,"Messnarz, B",0,1
6581,"Michl, S",0,1
6605,"Milan, C",0,1
6601,"Mikolajczyk, R",0,2
6600,"Mikola, T",0,1
6599,"Mikkelsen, P",0,1
6598,"Mikhailov, D",0,1
6594,"Mihalaş, G",0,1
6588,"Miele, F",0,1
6586,"Micucci, D",0,1
6585,"Miclea, F",0,1
6584,"Micieli, G",0,1
6583,"Michot, E",0,1
6574,"Michel-Picque, T",0,1
6541,"Metsker, O",0,1
6570,"Michalsen, H",0,1
6564,"Michael, E",0,1
6563,"Miandehi, E",0,1
6560,"Mezgár, I",0,1
6559,"Mezghani, E",0,1
6555,"Meyers, D",0,1
6554,"Meyer-Eschenbach, F",0,1
6552,"Meyer, S",0,1
6546,"Meurers, T",0,4
6545,"Metzner, R",0,1
6543,"Metzger, M",0,1
6229,"Marinković, J",0,1
6225,"Marinescu, R",0,1
6729,"Moraitopoulos, A",0,1
5935,"Lucas, B",0,1
5930,"Loza, M",0,1
5925,"Lovanyi, I",0,1
5921,"Louridas, G",0,1
5920,"Lourenço, L",0,1
5919,"Loureiro, M",0,1
5917,"Lounis, A",0,1
5916,"Loula, P",0,3
5913,"Loubjerg, P",0,1
5910,"Lottes, M",0,1
5909,"Loten, C",0,1
5908,"Lossnitzer, D",0,1
5907,"Losiouk, E",0,1
5905,"Lorini, R",0,1
5903,"Lorenzi, P",0,1
5902,"Lorenz-Depiereux, B",0,1
5901,"Lorenz, S",0,1
5900,"Lorent, M",0,1
5899,"Lorbeer, R",0,1
5896,"Lopez-Casanova, F",0,1
5895,"Lopez-Campos, G",0,7
5893,"Lopez, G",0,1
5889,"Lopez Campos, G",0,3
5888,"Lopez Alonso, V",0,1
5887,"Lopes, R",0,1
5886,"Lopes, M",0,1
5931,"Loškovska, S",0,1
5936,"Lucas, P",0,2
5992,"Luzi, T",0,1
5940,"Ludvigsen, A",0,1
5989,"Luukkonen, I",0,3
5988,"Lutzler, P",0,1
5987,"Lutzemberger, L",0,1
5986,"Lutze, S",0,1
5985,"Lutterotti, A",0,1
5984,"Lustrek, M",0,1
5981,"Lussier, M",0,1
5980,"Lura, C",0,1
5973,"Lundström, J",0,2
5969,"Lundholm, T",0,1
5965,"Lundgren, P",0,1
5964,"Lundgren, L",0,1
5963,"Lunder, T",0,1
5962,"Lundell, K",0,1
5961,"Lundberg, L",0,1
5960,"Lund, M",0,1
5957,"Lun, K",0,1
5956,"Lummevaara, T",0,1
5952,"Lulejian, A",0,1
5951,"Lukácsy, G",0,1
5949,"Lukitasari, M",0,1
5948,"Lukacić, Z",0,1
5947,"Lukacic, Z",0,1
5945,"Luguzis, A",0,1
5944,"Lugovkina, T",0,1
5882,"Loomans, E",0,1
5879,"Londres, M",0,1
5876,"Lombrail, P",0,1
5872,"Loizeau, A",0,1
5813,"Lioupis, D",0,2
5812,"Lintvedt, O",0,2
5811,"Lintu, N",0,1
5810,"Linton, C",0,1
5809,"Linstad, L",0,1
5807,"Linke, F",0,1
5805,"Linge, H",0,2
5801,"Lindström, J",0,1
5800,"Lindsköld, L",0,1
5799,"Lindsay, H",0,1
5795,"Lindgren, M",0,2
5793,"Lindgren, A",0,1
5792,"Linder, R",0,1
5791,"Lindberg, P",0,1
5789,"Lindberg, A",0,1
5788,"Lindahl, F",0,1
5784,"Lind, K",0,1
5782,"Lin, Y",0,1
5780,"Lin, M",0,2
5778,"Lin, E",0,1
5777,"Limnou, I",0,1
5774,"Limakopoulou, A",0,1
5773,"Lima, M",0,1
5772,"Lima, G",0,1
5771,"Lim, M",0,1
5814,"Lipka-Matusiak, I",0,1
5818,"Lisacek, F",0,1
5819,"Liss, M",0,1
5854,"Locatelli, F",0,1
5871,"Loiseau, S",0,1
5870,"Loidl, H",0,1
5868,"Lohmann, S",0,1
5866,"Loghin, M",0,1
5864,"Loftus, D",0,1
5863,"Loftsson, V",0,1
5862,"Loftsgard, K",0,1
5859,"Loeffler, M",0,1
5858,"Loechte, N",0,1
5857,"Loe, A",0,1
5856,"Lodder, H",0,2
5853,"Lobanov, D",0,1
5820,"Lissorgues, G",0,1
5852,"Lobach, D",0,1
5850,"Lo, S",0,1
5849,"Lo, M",0,2
5843,"Liñares-Blanco, J",0,1
5841,"Liya, G",0,1
5840,"Liwski, R",0,1
5835,"Liu, V",0,1
5832,"Liu, M",0,1
5827,"Litz, D",0,1
5823,"Litarczek, G",0,1
5821,"Listenmaa, I",0,1
5990,"Luyckx, M",0,1
5994,"Lymberis, A",0,2
6223,"Marina Katsouli, A",0,1
6173,"Mansourvar, M",0,3
6171,"Mansour, A",0,1
6168,"Mansilla, J",0,1
6167,"Mansi, C",0,2
6163,"Manolis, A",0,1
6162,"Manninen, S",0,1
6160,"Mann, D",0,1
6159,"Maniero, A",0,1
6154,"Mangalji, A",0,1
6152,"Maness, H",0,1
6149,"Mandl, H",0,1
6147,"Mandasescu, S",0,1
6146,"Manataki, A",0,2
6140,"Mammas, C",0,2
6139,"Mamma, A",0,2
6136,"Maló, P",0,1
6135,"Malushko, A",0,1
6134,"Malus, M",0,1
6131,"Malolepszy, A",0,1
6130,"Malo, S",0,3
6129,"Malm Nicolaisen, K",0,1
6125,"Malek, N",0,1
6123,"Maldonado Segura, J",0,1
6121,"Maktabi, M",0,1
6119,"Maksimovic, A",0,1
6118,"Makroglou, S",0,1
6172,"Mansour, M",0,1
6174,"Manta, O",0,1
5995,"Lymperidou, A",0,2
6175,"Mantas, I",0,1
6221,"Marin, L",0,2
6219,"Marin, F",0,1
6218,"Marijanović, M",0,1
6217,"Marie Klöckener, A",0,1
6216,"Maricot, P",0,1
6214,"Maria, K",0,1
6212,"Marginean, M",0,1
6209,"Marello, A",0,1
6208,"Marcun, T",0,3
6207,"Marcu, M",0,1
6203,"Marco Ruiz, L",0,1
6200,"Marchio, V",0,1
6199,"Marchi, A",0,1
6198,"Marchesi, C",0,1
6196,"Marchand, B",0,1
6195,"Marchal, A",0,1
6191,"Maranhão, P",0,1
6190,"Maranhao, P",0,1
6189,"Marangone, A",0,1
6186,"Maple, C",0,2
6183,"Manzo, G",0,1
6181,"Manz, R",0,1
6179,"Manuilova, I",0,1
6178,"Mantzouranis, K",0,1
6177,"Mantel, I",0,1
6114,"Makhlysheva, A",0,1
6113,"Makashova, E",0,1
6111,"Mak, S",0,1
6110,"Majouni, S",0,1
6050,"Machal, M",0,1
6049,"Machado, J",0,1
6047,"Macfarlane, P",0,1
6046,"Maceratini, R",0,2
6045,"Macerata, A",0,1
6044,"Macedo, M",0,1
6041,"Macary, F",0,1
6040,"Macarie, A",0,1
6039,"MacDonald, L",0,1
6037,"Mac Domhnaill, É",0,1
6033,"Mabeck, H",0,1
6032,"Maatouk, H",0,1
6028,"Maamar, A",0,2
6027,"Maalem, S",0,1
6026,"Maag, A",0,1
6025,"Ma, X",0,1
6023,MASTERplans Consortium,0,1
6021,"Lünnemann, L",0,1
6020,"Lüftner, D",0,1
6019,"Lüdemann, J",0,1
6018,"Lövström, R",0,1
6010,"López, M",0,1
6006,"López Bolós, J",0,1
6001,"Läuter, J",0,1
6000,"Läike, E",0,1
6052,"Macher, C",0,1
6053,"Machin, M",0,1
6054,"Macia, I",0,1
6086,"Magni, S",0,1
6106,"Maischak, J",0,1
6105,"Mair, R",0,1
6103,"Mainz, A",0,1
6102,"Maillard, M",0,1
6101,"Maignant, G",0,1
6097,"Maia, F",0,1
6096,"Mahé, B",0,1
6093,"Mahmoud, S",0,1
6092,"Mahmoud, M",0,1
6089,"Magyar, G",0,1
6088,"Magretti, P",0,1
6085,"Magni, P",0,1
6055,"Maciel, R",0,1
6079,"Magdalinou, A",0,1
6076,"Maestri, R",0,3
6072,"Maduri, C",0,1
6071,"Madsen, M",0,1
6065,"Madi, I",0,1
6064,"Madge, B",0,1
6062,"Madani, S",0,1
6060,"Madan, M",0,1
6059,"Macário, F",0,1
6058,"Macovievici, G",0,1
6057,"Macleod, J",0,1
6728,"Moradpour, M",0,1
6731,"Morandi, F",0,1
5764,"Lilli, L",0,1
7345,"Otto, R",0,1
7339,"Otte, K",0,2
7338,"Otsuka, T",0,1
7337,"Otmane, S",0,1
7335,"Ota, M",0,1
7334,"Ostropolets, A",0,1
7333,"Ostermann, M",0,1
7331,"Osorio, V",0,1
7330,"Osmo, T",0,1
7328,"Ose, C",0,1
7326,"Osada, N",0,1
7324,"Ortolan, A",0,1
7323,"Ortiz-Catalan, M",0,1
7322,"Ortiz, J",0,1
7320,"Ortega-Riba, F",0,1
7318,"Ortala, M",0,1
7317,"Orsi, G",0,1
7316,"Orsi, C",0,1
7314,"Orrevall, Y",0,1
7310,"Orović, I",0,1
7309,"Orosz, E",0,1
7306,"Orloff, M",0,1
7305,"Orfanos, S",0,1
7304,"Orfanidis, L",0,1
7303,"Oreve, M",0,1
7301,"Oremek, M",0,1
7342,"Ottmann, I",0,1
7347,"Otzoy, D",0,1
7397,"Palaz, M",0,1
7349,"Ouattara, T",0,2
7391,"Pajusalu, M",0,1
7390,"Paiva, T",0,1
7389,"Pairman, L",0,1
7388,"Paillard, E",0,1
7384,"Paget, T",0,1
7383,"Pagesy, R",0,1
7381,"Pagani, M",0,2
7376,"Padovani, E",0,1
7374,"Padbury, J",0,1
7371,"Pace, T",0,1
7370,"Pablo de Castro, J",0,1
7367,"Oštir, M",0,1
7366,"Ozturk, B",0,2
7363,"Oyeyemi, S",0,2
7362,"Oyama, S",0,4
7361,"Ovricenco, E",0,1
7359,"Overberg, R",0,1
7358,"Overbeck, T",0,1
7356,"Ovejero, S",0,1
7355,"Oulmane, S",0,1
7354,"Oulad Kouider, A",0,1
7353,"Ouivirach, K",0,1
7352,"Ouddarour, I",0,1
7351,"Oudbier, S",0,2
7350,"Oudarrour, I",0,1
7298,"Orcaizaguirre, N",0,1
7297,"Orban, M",0,1
7295,"Oprişan, M",0,1
7293,"Opondo, D",0,1
7225,"Ognjanović, I",0,1
7224,"Ogawa, T",0,1
7223,"Ofstad, E",0,1
7221,"Oezdemir-Zaech, F",0,1
7220,"Oetomo, A",0,2
7218,"Oertl, M",0,1
7214,"Odor, V",0,1
7213,"Odlum, M",0,1
7212,"Odino, G",0,1
7209,"Ochsmann, A",0,1
7207,"Occelli, F",0,1
7206,"Oberschmidt, K",0,1
7205,"Oberije, C",0,1
7203,"Obaidi, H",0,1
7202,"Oates, J",0,1
7201,"O, Y",0,1
7200,"O'Sullivan, U",0,1
7198,"O'Rourke, M",0,1
7195,"O'Moore, R",0,1
7194,"O'Meara, C",0,1
7193,"O'Mahony, G",0,1
7188,"O Broin, D",0,1
7184,"Nøst, T",0,1
7183,"Nørlev, J",0,2
7180,"Nörby, U",0,1
7228,"Ogushi, Y",0,1
7230,"Oh, S",0,5
7231,"Ohashi, K",0,1
7266,"Oliver, D",0,1
7289,"Opasich, C",0,1
7287,"Oohara, M",0,1
7286,"Onoda, K",0,1
7281,"Omori, M",0,2
7280,"Omnes, S",0,1
7279,"Omelchenko, V",0,1
7274,"Oluka, H",0,1
7273,"Olsson, T",0,1
7271,"Olsen, B",0,1
7270,"Olsen, A",0,1
7267,"Oliver-Garcia, E",0,1
7261,"Oliveira, G",0,1
7233,"Ohba, T",0,1
7260,"Oliveira, B",0,1
7258,"Olhede, T",0,1
7254,"Oldenkamp, J",0,1
7253,"Oldenburg, J",0,1
7252,"Olaya, F",0,1
7250,"Olaiwon, M",0,1
7249,"Okumiya, H",0,1
7245,"Ojeda-Thies, C",0,1
7243,"Oja, M",0,1
7235,"Ohira, T",0,1
7234,"Ohe, K",0,2
7395,"Palamarchouk, E",0,1
7398,"Palazis, L",0,1
7177,"Néri, C",0,1
7569,"Pedersen, E",0,1
7559,"Peake, A",0,2
7557,"Pazmino, S",0,1
7556,"Payen, A",0,1
7554,"Paxinou, E",0,1
7552,"Pavlopoulos, S",0,2
7549,"Pavesić, N",0,1
7547,"Pavan, K",0,1
7545,"Paunic, S",0,1
7543,"Paulsen, S",0,1
7541,"Paulin, M",0,1
7540,"Pauli-Magnus, C",0,1
7538,"Paul, R",0,1
7536,"Patton, D",0,1
7535,"Pattichis, C",0,5
7534,"Patte, M",0,1
7532,"Patrini, E",0,1
7531,"Patiraki, E",0,1
7527,"Pathinarupothi, R",0,1
7525,"Paterson, G",0,1
7523,"Patel, N",0,1
7522,"Patel, H",0,2
7521,"Patarnello, S",0,1
7519,"Pataky, I",0,1
7518,"Pastorino, A",0,1
7517,"Pastor, D",0,1
7565,"Pearson, J",0,1
7570,"Pedersen, J",0,1
7399,"Palazzo, F",0,1
7577,"Pedrera-Jiménez, M",0,1
7624,"Peretz, L",0,1
7623,"Peretti, D",0,1
7621,"Peres, Y",0,2
7616,"Pereira, A",0,2
7613,"Peragallo, I",0,2
7612,"Pepino, A",0,1
7611,"Peper, F",0,1
7608,"Penttinen, J",0,1
7605,"Penner, S",0,1
7604,"Penner, I",0,1
7602,"Peng, M",0,1
7601,"Peneau, C",0,1
7600,"Penas, A",0,1
7599,"Peltzer, K",0,1
7597,"Pellizzari, T",0,1
7595,"Pellegrini, C",0,1
7594,"Pellegrin-Touati, M",0,1
7590,"Pelegrini Morita, P",0,1
7587,"Pein, W",0,1
7586,"Pehlivan, G",0,1
7585,"Peeters, L",0,1
7583,"Peel, V",0,1
7581,"Pedrosa, T",0,1
7580,"Pedrosa, M",0,1
7579,"Pedrosa, A",0,1
7515,"Passariello, R",0,1
7514,"Pasquier, A",0,1
7513,"Paskoshev, D",0,1
7512,"Paskal, W",0,1
7449,"Papadakis, S",0,1
7448,"Papadakis, I",0,1
7447,"Papadaki, K",0,1
7446,"Papadaki, H",0,1
7445,"Papachristou, P",0,2
